comment,date,support_number,user
同学在朋友圈转发，有余钱就会帮助，虽然知道可能是假的。,今天 21:01 来自网页    ,0,一只棕棕熊
每次都看水滴筹都义无反顾的捐款，希望真的能帮到该帮助的人,今天 21:01 来自网页    ,0,一直很安静flj
我有个同学，每天晒自己单位好，娶了貌美如花老婆，结果老娘一生病就卖惨水滴筹，老娘病好了就又晒好单位好日子。,今天 21:01 来自网页    ,0,费玉污的远房亲戚
寒心了,今天 21:01 来自网页    ,0,晨埼
转发微博,今天 21:01 来自网页    ,0,泉州小沙彌
唯利是图的社会,今天 21:01 来自网页    ,0,沧海桑田八百年
身边有过真人真事，所以现在什么筹我都不信了,今天 21:01 来自网页    ,0,万能好运绝缘体来了
如果平台这么推能帮到真的需要帮助的人也是大善一件，就怕需要帮助的人求助无门。,今天 21:00 来自网页    ,0,Brewslee
我在医院就被水滴筹的来病房询问了,今天 21:00 来自网页    ,0,不戒烟不改名的翁丁
为何善举总是被愚弄,今天 21:00 来自网页    ,0,草木风水
当时没去水滴筹上班就是这个原因，每个月必须要发起20个筹款，就怕自己变得功力，一个好好的帮助人的工作变质了，纠结了很久，最后决定不去了,今天 21:00 来自网页    ,0,爱唠叨爱生活
真的让好心人寒心,今天 21:00 来自网页    ,0,做最好的郑同学
寒心,今天 21:00 来自网页    ,0,广西天下酒仓小二
水滴筹好多都是假的,今天 20:59 来自网页    ,0,雪谷冰姿
以后这个筹那个筹的一律不捐钱,今天 20:59 来自网页    ,0,waity654321
身边真实案例，煤矿上的矿长老婆生病了，发起的筹款旷工每天都捐了，个人认为不是他们家负担不起的数字。还有一位我捐了50，起初是觉得他真的很难，儿子需要开颅手术，后来发现人家比我过得舒适的多的多，我这负债的人结果给比我舒适的人筹钱，以后再也没捐献过，感觉对方觉得别人的爱心善心很廉价。,今天 20:59 来自网页    ,0,zh韩凯莉
身边真实案例，煤矿上的矿长老婆生病了，发起的筹款旷工每天都捐了，个人认为不是他们家负担不起的数字。还有一位我捐了50，起初是觉得他真的很难，儿子需要开颅手术，后来发现人家比我过得舒适的多的多，我这负债的人结果给比我舒适的人筹钱，以后再也没捐献过，感觉对方觉得别人的爱心善心很廉价。,今天 20:59 来自网页    ,0,zh韩凯莉
很多人工资只有3000，但有人退休金却拿8000多，属于正常现象吗？,今天 20:59 来自网页    ,0,jgc23556
水滴筹这个东西还是封杀了吧,今天 20:59 来自网页    ,0,血液中的蓝
别让好人寒心,今天 20:59 来自网页    ,0,雪雪明天更好
唉～  有时候真的有需要帮助的人 ,今天 20:59 来自网页    ,0,520三个石头
我自己脚骨折有人让参加水滴筹 我妈妈腺瘤手术还有人让参加水滴筹...我现在自己买了商业保险 即使生病也不会参加这东西,今天 20:59 来自网页    ,0,王梓_Aileen
所以越来越多的水滴筹都不愿意给了,今天 20:58 来自网页    ,0,刺猬斗地主
还能把每一份爱心献给真正困难的人吗？,今天 20:58 来自网页    ,0,清扬V5
真的发现有的水滴筹真的很水   ,今天 20:58 来自网页    ,0,腐海菌落
顶上头条,今天 20:58 来自网页    ,0,鱼面青
拿人善心当啥了，寒心呐，每次朋友圈发水滴筹，我都捐，而且经常捐，钱虽不多，也是一片善心呀,今天 20:58 来自网页    ,0,黄大咪灰二咪
这些人太坏了,今天 20:58 来自网页    ,0,海阔天空2017666
寒心了,今天 20:58 来自网页    ,0,cdxjc
善良竞如此被消费,今天 20:58 来自网页    ,0,我要去红河
谁来监管？谁来评估？不能亡羊补牢放任发展，不忘救急救难的初心，也不能让好心人寒了心！,今天 20:58 来自网页    ,0,平安焦庄
❤️,今天 20:58 来自网页    ,0,廖龙龙00
那种生了病没想尽一切办法筹钱就搞水滴筹的我从来不捐。,今天 20:58 来自网页    ,0,Sweet_victory
穷学生，累计捐款一百多块吧。后来发现发的越来越多，而且明明感觉没有严重到需要众筹几十万的地步。难道筹不到就不治了等死？我的意思是，什么乱七八糟的都发起筹款，明明自己家能够解决。反正黑幕越来越多，我就直接不捐了。,今天 20:58 来自网页    ,0,吥鯐訫
不要让好人心寒,今天 20:58 来自网页    ,0,白兔糖味的边杰
干嘛要这样,今天 20:57 来自网页    ,0,马佳月小哥哥
干嘛要这样,今天 20:57 来自网页    ,0,马佳月小哥哥
我就没信任过水滴筹，这样搞太可怕了,今天 20:57 来自网页    ,0,瑾墨浮华
不会我捐的那个也是假的吧？,今天 20:57 来自网页    ,0,一碟菜
我每次刷到就会捐，难受,今天 20:57 来自网页    ,0,读苡
不要让好心人寒心,今天 20:57 来自网页    ,0,dl灯芯3
以前也帮助过一些陌生人。希望这种善良不要拿去消费了,今天 20:57 来自网页    ,0,工作使我快乐咩
好多骗子转发各种群组要捐款，靠这个骗钱,今天 20:57 来自网页    ,0,就是黑兔
别让好心人心寒,今天 20:57 来自网页    ,0,只为秋意浓
还记得初心是什么吗？,今天 20:57 来自网页    ,0,随缘女孩_鑫
慈善都能按单做了吗,今天 20:57 来自网页    ,0,直男说车
别把民众的善心和好意给伤害到，让善良的好心人寒心。,今天 20:57 来自网页    ,0,夕阳无限红h
上次去医院探病就遇到过！,今天 20:57 来自网页    ,0,Miss_Silia
呵呵,今天 20:56 来自网页    ,0,CXQ哥哥
呵呵,今天 20:56 来自网页    ,0,CXQ哥哥
相互宝呢,今天 20:56 来自网页    ,0,9是我了
好几年的水滴筹会员了，不知道分摊了多少钱啦，这么黑，好生气,今天 20:56 来自网页    ,0,我的大佬是比熊哟
轻松筹水滴筹都已经不再相信了……太泛滥了！总感觉什么条件筹的样子！,今天 20:56 来自网页    ,0,盼望的缘分310
这些人真是狼心狗肺,今天 20:56 来自网页    ,0,CH超级英雄
