comment,date,support_number,user
美国无耻，把自己国家管好就行，管别人国家干嘛,11月23日 21:31 来自网页    ,0,Ren的力量
美国哪来的脸！！！！哪来的脸？？？？,11月23日 21:29 来自网页    ,0,努力着的人呐
资本家为了利益会不顾一切的放心,11月23日 21:25 来自网页    ,0,山月随人归lily
特朗普我诅咒你儿子从此以后都不能用鱼子酱洗澡，吃不到美食，然后你破产成为穷人，去非洲发展，有白皮肤变成黑种人,11月23日 21:25 来自网页    ,13,玫瑰默默带刺
反暴力的都是老年人，制造暴力的都是年轻人，香港已废,11月23日 21:23 来自网页    ,3,海上繁星93
有病？？？美国颁布这个法案谁会遵守？？？有屁用？？？,11月23日 21:22 来自网页    ,4,变成一条小白蛇
美国人怎么这么🐮,11月23日 21:19 来自网页    ,0,1H1L0Y7
人太少了,11月23日 21:18 来自网页    ,0,绿色森林里的猫
干死美国！,11月23日 21:16 来自网页    ,0,每天睡觉的小空
转发微博,11月23日 21:12 来自网页    ,0,翻译
弱弱问一句法案的内容是什么啊？,11月23日 21:10 来自网页    ,2,J_yy111的天空
做死，中国是美国搅屎棍能说三道四的吗？香港那些暴徒等暴乱结束后把他们流放到美国吧！国家不需要蟑螂。,11月23日 20:57 来自网页    ,3,奔跑吧_小莫
就剩下老辈中国人了，年轻世代全是垃圾，已经废了。,11月23日 20:56 来自网页    ,0,裵秀智
